seqname,source,feature,start,end,score,strand,frame,hid,hstart,hend,genscan,gene_id,transcript_id,exon_id,gene_type,variation_name,probe_name
20,Ensembl,gene,58909951,58910081,.,+,2,,,,,ENSG00000087460,ENST00000371095,ENSE00003576231,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,1,,,,,ENSG00000087460,ENST00000371095,ENSE00003564247,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,ENSG00000087460,ENST00000371095,ENSE00003658282,protein_coding,,
20,Ensembl,gene,58891303,58891865,.,+,-1,,,,,ENSG00000087460,ENST00000371085,ENSE00001869532,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,1,,,,,ENSG00000087460,ENST00000371085,ENSE00003480754,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,2,,,,,ENSG00000087460,ENST00000371085,ENSE00003586723,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,2,,,,,ENSG00000087460,ENST00000371085,ENSE00003690843,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,ENSG00000087460,ENST00000371085,ENSE00003666581,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,ENSG00000087460,ENST00000371085,ENSE00003788021,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,2,,,,,ENSG00000087460,ENST00000371085,ENSE00003621596,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,ENSG00000087460,ENST00000371085,ENSE00003785267,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,2,,,,,ENSG00000087460,ENST00000371085,ENSE00003500528,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,1,,,,,ENSG00000087460,ENST00000371085,ENSE00003513281,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,2,,,,,ENSG00000087460,ENST00000371085,ENSE00003576231,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,1,,,,,ENSG00000087460,ENST00000371085,ENSE00003564247,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,ENSG00000087460,ENST00000371085,ENSE00003658282,protein_coding,,
20,Ensembl,gene,58891303,58891865,.,+,-1,,,,,ENSG00000087460,ENST00000354359,ENSE00001869532,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,1,,,,,ENSG00000087460,ENST00000354359,ENSE00003480754,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,2,,,,,ENSG00000087460,ENST00000354359,ENSE00003586723,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,2,,,,,ENSG00000087460,ENST00000354359,ENSE00003567817,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,ENSG00000087460,ENST00000354359,ENSE00003666581,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,ENSG00000087460,ENST00000354359,ENSE00003788021,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,2,,,,,ENSG00000087460,ENST00000354359,ENSE00003621596,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,ENSG00000087460,ENST00000354359,ENSE00003785267,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,2,,,,,ENSG00000087460,ENST00000354359,ENSE00003500528,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,1,,,,,ENSG00000087460,ENST00000354359,ENSE00003513281,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,2,,,,,ENSG00000087460,ENST00000354359,ENSE00003576231,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,1,,,,,ENSG00000087460,ENST00000354359,ENSE00003564247,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,ENSG00000087460,ENST00000354359,ENSE00003658282,protein_coding,,
20,Ensembl,gene,58891364,58891865,.,+,-1,,,,,ENSG00000087460,ENST00000265620,ENSE00001831111,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,1,,,,,ENSG00000087460,ENST00000265620,ENSE00003480754,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,2,,,,,ENSG00000087460,ENST00000265620,ENSE00003690843,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,ENSG00000087460,ENST00000265620,ENSE00003666581,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,ENSG00000087460,ENST00000265620,ENSE00003788021,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,2,,,,,ENSG00000087460,ENST00000265620,ENSE00003621596,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,0,,,,,ENSG00000087460,ENST00000265620,ENSE00003785267,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,2,,,,,ENSG00000087460,ENST00000265620,ENSE00003500528,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,1,,,,,ENSG00000087460,ENST00000265620,ENSE00003513281,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,2,,,,,ENSG00000087460,ENST00000265620,ENSE00003576231,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,1,,,,,ENSG00000087460,ENST00000265620,ENSE00003564247,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,0,,,,,ENSG00000087460,ENST00000265620,ENSE00003658282,protein_coding,,
20,Ensembl,gene,58891716,58891865,.,+,-1,,,,,ENSG00000087460,ENST00000371081,ENSE00001414663,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,1,,,,,ENSG00000087460,ENST00000371081,ENSE00003480754,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,2,,,,,ENSG00000087460,ENST00000371081,ENSE00003586723,protein_coding,,
20,Ensembl,gene,58899949,58900410,.,+,2,,,,,ENSG00000087460,ENST00000371081,ENSE00003621304,protein_coding,,
20,Ensembl,gene,58891760,58891865,.,+,0,,,,,ENSG00000087460,ENST00000338783,ENSE00001422850,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,1,,,,,ENSG00000087460,ENST00000338783,ENSE00003480754,protein_coding,,
20,Ensembl,gene,58899949,58900410,.,+,2,,,,,ENSG00000087460,ENST00000338783,ENSE00003621304,protein_coding,,
20,Ensembl,gene,58891981,58892209,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00001945064,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00003529070,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00003546600,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00003574089,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00003480263,protein_coding,,
20,Ensembl,gene,58909951,58909974,.,+,-1,,,,,ENSG00000087460,ENST00000488652,ENSE00001841837,protein_coding,,
20,Ensembl,gene,58892037,58892209,.,+,-1,,,,,ENSG00000087460,ENST00000476935,ENSE00001827662,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000476935,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000476935,ENSE00003546600,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000476935,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000476935,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000476935,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000476935,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,-1,,,,,ENSG00000087460,ENST00000476935,ENSE00003574089,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,-1,,,,,ENSG00000087460,ENST00000476935,ENSE00003480263,protein_coding,,
20,Ensembl,gene,58892078,58892209,.,+,-1,,,,,ENSG00000087460,ENST00000492907,ENSE00001922419,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000492907,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000492907,ENSE00003682443,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000492907,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000492907,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000492907,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000492907,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,-1,,,,,ENSG00000087460,ENST00000492907,ENSE00003574089,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,-1,,,,,ENSG00000087460,ENST00000492907,ENSE00003480263,protein_coding,,
20,Ensembl,gene,58892333,58892506,.,+,-1,,,,,ENSG00000087460,ENST00000603546,ENSE00003642726,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000603546,ENSE00003634294,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,2,,,,,ENSG00000087460,ENST00000603546,ENSE00003586723,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,2,,,,,ENSG00000087460,ENST00000603546,ENSE00003690843,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,0,,,,,ENSG00000087460,ENST00000603546,ENSE00003666581,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,0,,,,,ENSG00000087460,ENST00000603546,ENSE00003788021,protein_coding,,
20,Ensembl,gene,58909162,58909169,.,+,2,,,,,ENSG00000087460,ENST00000603546,ENSE00003688839,protein_coding,,
20,Ensembl,gene,58895163,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000483387,ENSE00001829055,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,ENSG00000087460,ENST00000483387,ENSE00003529070,protein_coding,,
20,Ensembl,gene,58903531,58903556,.,+,-1,,,,,ENSG00000087460,ENST00000483387,ENSE00001851973,protein_coding,,
20,Ensembl,gene,58895197,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00001824014,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00003682443,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00003574089,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00003480263,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00003531889,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00003690352,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,-1,,,,,ENSG00000087460,ENST00000487862,ENSE00003657553,protein_coding,,
20,Ensembl,gene,58897440,58898985,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00001867103,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00003546600,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00003574089,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00003480263,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00003531889,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00003690352,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,-1,,,,,ENSG00000087460,ENST00000496934,ENSE00003657553,protein_coding,,
20,Ensembl,gene,58902981,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000476196,ENSE00001909438,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000476196,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000476196,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000476196,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000476196,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,-1,,,,,ENSG00000087460,ENST00000476196,ENSE00003574089,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,-1,,,,,ENSG00000087460,ENST00000476196,ENSE00003480263,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,-1,,,,,ENSG00000087460,ENST00000476196,ENSE00003531889,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,-1,,,,,ENSG00000087460,ENST00000476196,ENSE00003690352,protein_coding,,
20,Ensembl,gene,58910683,58911190,.,+,-1,,,,,ENSG00000087460,ENST00000476196,ENSE00001845716,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000494081,ENSE00003546600,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000494081,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000494081,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,-1,,,,,ENSG00000087460,ENST00000494081,ENSE00003480263,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,-1,,,,,ENSG00000087460,ENST00000494081,ENSE00003531889,protein_coding,,
20,Ensembl,gene,58910334,58910365,.,+,-1,,,,,ENSG00000087460,ENST00000494081,ENSE00001913569,protein_coding,,
20,Ensembl,gene,58903537,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000487981,ENSE00001872830,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000487981,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000487981,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000487981,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909579,.,+,-1,,,,,ENSG00000087460,ENST00000487981,ENSE00001882053,protein_coding,,
20,Ensembl,gene,58909684,58909712,.,+,-1,,,,,ENSG00000087460,ENST00000487981,ENSE00001898431,protein_coding,,
20,Ensembl,gene,58903741,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000493958,ENSE00001894321,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000493958,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000493958,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000493958,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58909521,58909776,.,+,-1,,,,,ENSG00000087460,ENST00000493958,ENSE00001946001,protein_coding,,
20,Ensembl,gene,58908916,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000479025,ENSE00001952061,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000479025,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,-1,,,,,ENSG00000087460,ENST00000479025,ENSE00003574089,protein_coding,,
20,Ensembl,gene,58909684,58909715,.,+,-1,,,,,ENSG00000087460,ENST00000479025,ENSE00001844133,protein_coding,,
20,Ensembl,gene,58910008,58910401,.,+,-1,,,,,ENSG00000087460,ENST00000475610,ENSE00001904905,protein_coding,,
20,Ensembl,gene,58910683,58910781,.,+,-1,,,,,ENSG00000087460,ENST00000475610,ENSE00001955479,protein_coding,,
20,Ensembl,gene,58891727,58891819,.,+,0,,,,,ENSG00000087460,ENST00000306090,ENSE00001554680,protein_coding,,
20,Ensembl,gene,58909767,58909804,.,+,0,,,,,ENSG00000087460,ENST00000306090,ENSE00003733319,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,2,,,,,ENSG00000087460,ENST00000306090,ENSE00003576231,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,1,,,,,ENSG00000087460,ENST00000306090,ENSE00003564247,protein_coding,,
20,Ensembl,gene,58910683,58910829,.,+,0,,,,,ENSG00000087460,ENST00000306090,ENSE00001595898,protein_coding,,
20,Ensembl,gene,58839718,58840886,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00001168769,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003529070,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003546600,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003574089,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003480263,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003531889,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003690352,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,-1,,,,,ENSG00000087460,ENST00000313949,ENSE00003657553,protein_coding,,
20,Ensembl,gene,58839748,58840886,.,+,-1,,,,,ENSG00000087460,ENST00000371098,ENSE00001522657,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000371098,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,ENSG00000087460,ENST00000371098,ENSE00003529070,protein_coding,,
20,Ensembl,gene,58899949,58900410,.,+,-1,,,,,ENSG00000087460,ENST00000371098,ENSE00003570918,protein_coding,,
20,Ensembl,gene,58839748,58840886,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00001522657,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003529070,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003682443,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58909521,58909579,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003574089,protein_coding,,
20,Ensembl,gene,58909684,58909804,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003480263,protein_coding,,
20,Ensembl,gene,58909951,58910081,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003531889,protein_coding,,
20,Ensembl,gene,58910334,58910401,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003690352,protein_coding,,
20,Ensembl,gene,58910683,58911192,.,+,-1,,,,,ENSG00000087460,ENST00000371075,ENSE00003657553,protein_coding,,
20,Ensembl,gene,58840344,58840886,.,+,0,,,,,ENSG00000087460,ENST00000453292,ENSE00001658708,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000453292,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58903528,58903543,.,+,-1,,,,,ENSG00000087460,ENST00000453292,ENSE00001773694,protein_coding,,
20,Ensembl,gene,58840504,58840886,.,+,1,,,,,ENSG00000087460,ENST00000419558,ENSE00001708945,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000419558,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000419558,ENSE00003546600,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000419558,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000419558,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58841343,58841875,.,+,-1,,,,,ENSG00000087460,ENST00000491348,ENSE00001827304,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000491348,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58899949,58900410,.,+,-1,,,,,ENSG00000087460,ENST00000491348,ENSE00003570918,protein_coding,,
20,Ensembl,gene,58841485,58841875,.,+,-1,,,,,ENSG00000087460,ENST00000472183,ENSE00001872524,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000472183,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,ENSG00000087460,ENST00000472183,ENSE00003529070,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000472183,ENSE00003546600,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000472183,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000472183,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000472183,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909423,.,+,-1,,,,,ENSG00000087460,ENST00000472183,ENSE00003526646,protein_coding,,
20,Ensembl,gene,58841618,58841875,.,+,-1,,,,,ENSG00000087460,ENST00000462499,ENSE00001848144,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000462499,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000462499,ENSE00003682443,protein_coding,,
20,Ensembl,gene,58903672,58903774,.,+,-1,,,,,ENSG00000087460,ENST00000462499,ENSE00001853360,protein_coding,,
20,Ensembl,gene,58841618,58841875,.,+,-1,,,,,ENSG00000087460,ENST00000482112,ENSE00001848144,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000482112,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58903531,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000482112,ENSE00003546600,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000482112,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000482112,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909216,.,+,-1,,,,,ENSG00000087460,ENST00000482112,ENSE00003488234,protein_coding,,
20,Ensembl,gene,58909350,58909394,.,+,-1,,,,,ENSG00000087460,ENST00000482112,ENSE00001883282,protein_coding,,
20,Ensembl,gene,58841622,58841875,.,+,-1,,,,,ENSG00000087460,ENST00000490374,ENSE00001833203,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000490374,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,ENSG00000087460,ENST00000490374,ENSE00003529070,protein_coding,,
20,Ensembl,gene,58903528,58903585,.,+,-1,,,,,ENSG00000087460,ENST00000490374,ENSE00003682443,protein_coding,,
20,Ensembl,gene,58903672,58903791,.,+,-1,,,,,ENSG00000087460,ENST00000490374,ENSE00003550717,protein_coding,,
20,Ensembl,gene,58905383,58905480,.,+,-1,,,,,ENSG00000087460,ENST00000490374,ENSE00003588410,protein_coding,,
20,Ensembl,gene,58909162,58909188,.,+,-1,,,,,ENSG00000087460,ENST00000490374,ENSE00001902499,protein_coding,,
20,Ensembl,gene,58841644,58841875,.,+,-1,,,,,ENSG00000087460,ENST00000493744,ENSE00001852438,protein_coding,,
20,Ensembl,gene,58895612,58895684,.,+,-1,,,,,ENSG00000087460,ENST00000493744,ENSE00003685749,protein_coding,,
20,Ensembl,gene,58898941,58898985,.,+,-1,,,,,ENSG00000087460,ENST00000493744,ENSE00003529070,protein_coding,,
20,Ensembl,gene,58899949,58900410,.,+,-1,,,,,ENSG00000087460,ENST00000493744,ENSE00003570918,protein_coding,,
